id,latitude,longitude,track_id,time
6816,-10.90571397,-37.0576089,47,2014-12-06 10:09:38
6817,-10.90570924,-37.0576036,47,2014-12-06 10:09:43
6818,-10.90580789,-37.0575922,47,2014-12-06 10:09:49
6819,-10.90607444,-37.05758588,47,2014-12-06 10:09:55
6820,-10.90649098,-37.0575744,47,2014-12-06 10:10:01
6821,-10.90696887,-37.05755404,47,2014-12-06 10:10:06
6822,-10.90755889,-37.05755247,47,2014-12-06 10:10:12
6823,-10.90807263,-37.05754979,47,2014-12-06 10:10:17
6824,-10.90860522,-37.05753466,47,2014-12-06 10:10:22
6825,-10.90920766,-37.0575367,47,2014-12-06 10:10:27
6826,-10.90966537,-37.0575476,47,2014-12-06 10:10:32
6827,-10.90993147,-37.05752628,47,2014-12-06 10:10:38
6828,-10.91005308,-37.05755054,47,2014-12-06 10:10:43
6829,-10.91004185,-37.05755398,47,2014-12-06 10:10:48
6830,-10.91003964,-37.05755458,47,2014-12-06 10:10:54
6831,-10.91003976,-37.05755471,47,2014-12-06 10:11:00
6832,-10.91007185,-37.05755416,47,2014-12-06 10:11:06
6833,-10.91031127,-37.05754094,47,2014-12-06 10:11:11
6834,-10.91078119,-37.05751856,47,2014-12-06 10:11:17
6835,-10.91146856,-37.05751056,47,2014-12-06 10:11:23
6836,-10.91204248,-37.05752017,47,2014-12-06 10:11:29
6837,-10.9122562,-37.05752295,47,2014-12-06 10:11:34
6838,-10.91241178,-37.05753988,47,2014-12-06 10:11:40
6839,-10.91272204,-37.05752197,47,2014-12-06 10:11:46
6840,-10.91313836,-37.05747955,47,2014-12-06 10:11:51
6841,-10.9136125,-37.05745571,47,2014-12-06 10:11:56
6842,-10.91387221,-37.05743449,47,2014-12-06 10:12:02
6843,-10.91386929,-37.05743270000001,47,2014-12-06 10:12:08
6844,-10.91386647,-37.05742901,47,2014-12-06 10:12:13
6845,-10.91386708,-37.05742898,47,2014-12-06 10:12:18
6846,-10.91386702,-37.05742903,47,2014-12-06 10:12:23
6847,-10.913867,-37.05742917,47,2014-12-06 10:12:28
6848,-10.91386696,-37.05742916,47,2014-12-06 10:12:34
6849,-10.9138681,-37.05742925,47,2014-12-06 10:12:40
6850,-10.91410484,-37.05742335,47,2014-12-06 10:12:46
6851,-10.91455463,-37.05743176,47,2014-12-06 10:12:51
6852,-10.91520023,-37.05742975,47,2014-12-06 10:12:57
6853,-10.91580364,-37.05740966,47,2014-12-06 10:13:02
6854,-10.91654206,-37.05740436,47,2014-12-06 10:13:08
6855,-10.91712089,-37.05739819,47,2014-12-06 10:13:13
6856,-10.91763943,-37.05739159,47,2014-12-06 10:13:18
6857,-10.91797614,-37.05739711,47,2014-12-06 10:13:23
6858,-10.91801253,-37.05740515,47,2014-12-06 10:13:29
6859,-10.91800629,-37.05740431,47,2014-12-06 10:13:34
6860,-10.91800102,-37.05739474,47,2014-12-06 10:13:40
6861,-10.91800088,-37.05739453,47,2014-12-06 10:13:45
6862,-10.91800088,-37.05739452,47,2014-12-06 10:13:50
6863,-10.91800087,-37.05739462,47,2014-12-06 10:13:56
6864,-10.91800074,-37.05739471,47,2014-12-06 10:14:01
6865,-10.91817376,-37.05738804,47,2014-12-06 10:14:07
6866,-10.91858285,-37.05739372,47,2014-12-06 10:14:13
6867,-10.91903855,-37.05739347,47,2014-12-06 10:14:18
6868,-10.91974556,-37.05738168,47,2014-12-06 10:14:24
6869,-10.92036369,-37.05736984,47,2014-12-06 10:14:29
6870,-10.92095458,-37.05736093,47,2014-12-06 10:14:34
6871,-10.92154024,-37.05735855,47,2014-12-06 10:14:39
6872,-10.92218018,-37.05735121,47,2014-12-06 10:14:45
6873,-10.92262345,-37.05735259,47,2014-12-06 10:14:51
6874,-10.92306965,-37.05735708,47,2014-12-06 10:14:56
6875,-10.9237247,-37.05735436,47,2014-12-06 10:15:02
6876,-10.92430495,-37.05735555,47,2014-12-06 10:15:07
6877,-10.92484106,-37.05733175,47,2014-12-06 10:15:12
6878,-10.925452499999999,-37.05743987,47,2014-12-06 10:15:18
6879,-10.9259015,-37.05783669,47,2014-12-06 10:15:24
6880,-10.92613526,-37.05803215,47,2014-12-06 10:15:29
6881,-10.92615762,-37.05805919,47,2014-12-06 10:15:35
6882,-10.92615773,-37.05806781,47,2014-12-06 10:15:41
6883,-10.92615864,-37.05807354,47,2014-12-06 10:15:46
6884,-10.9261587,-37.05807381,47,2014-12-06 10:15:51
6885,-10.92615873,-37.05807396,47,2014-12-06 10:15:57
6886,-10.92624323,-37.05813988,47,2014-12-06 10:16:03
6887,-10.92648175,-37.05835367,47,2014-12-06 10:16:08
6888,-10.92690423,-37.05871563,47,2014-12-06 10:16:14
6889,-10.92739562,-37.05916371,47,2014-12-06 10:16:20
6890,-10.92792359,-37.05960983,47,2014-12-06 10:16:26
6891,-10.92846179,-37.06006605,47,2014-12-06 10:16:32
6892,-10.92908445,-37.06034855,47,2014-12-06 10:16:38
6893,-10.92951417,-37.06050941,47,2014-12-06 10:16:43
6894,-10.9297746,-37.06062962,47,2014-12-06 10:16:48
6895,-10.93014284,-37.06078828,47,2014-12-06 10:16:54
6896,-10.93061031,-37.06101497,47,2014-12-06 10:17:00
6897,-10.931246699999999,-37.06122397,47,2014-12-06 10:17:06
6898,-10.93195975,-37.061498,47,2014-12-06 10:17:12
6899,-10.93254604,-37.06170212,47,2014-12-06 10:17:17
6900,-10.93305625,-37.061880200000004,47,2014-12-06 10:17:23
6901,-10.93324462,-37.0619517,47,2014-12-06 10:17:28
6902,-10.93324392,-37.06193623,47,2014-12-06 10:17:34
6903,-10.93342598,-37.06203705,47,2014-12-06 10:17:39
6904,-10.93372273,-37.06215583,47,2014-12-06 10:17:44
6905,-10.934154199999998,-37.06241329,47,2014-12-06 10:17:50
6906,-10.93463682,-37.06271015,47,2014-12-06 10:17:56
6907,-10.93521146,-37.06291555,47,2014-12-06 10:18:02
6908,-10.93583086,-37.06298292,47,2014-12-06 10:18:08
6909,-10.93643914,-37.06300137,47,2014-12-06 10:18:14
6910,-10.93696537,-37.06311304,47,2014-12-06 10:18:19
6911,-10.93742607,-37.06340082,47,2014-12-06 10:18:24
6912,-10.93807974,-37.063589799999995,47,2014-12-06 10:18:30
6913,-10.93877524,-37.06369765,47,2014-12-06 10:18:35
6914,-10.93946496,-37.06403517,47,2014-12-06 10:18:40
6915,-10.94010576,-37.06473157,47,2014-12-06 10:18:46
6916,-10.94066651,-37.06537413,47,2014-12-06 10:18:51
6917,-10.94100124,-37.06579414,47,2014-12-06 10:18:56
6918,-10.94113281,-37.06594683,47,2014-12-06 10:19:02
6919,-10.94130623,-37.06607469,47,2014-12-06 10:19:08
6920,-10.94152867,-37.06635442,47,2014-12-06 10:19:13
6921,-10.94184126,-37.06672218,47,2014-12-06 10:19:19
6922,-10.941939,-37.06683402,47,2014-12-06 10:19:25
6923,-10.94194583,-37.06682702,47,2014-12-06 10:19:30
6924,-10.94193203,-37.06682834,47,2014-12-06 10:19:36
6925,-10.94193237,-37.06682889,47,2014-12-06 10:19:41
6926,-10.94193237,-37.06682915,47,2014-12-06 10:19:47
6927,-10.94193244,-37.06682943,47,2014-12-06 10:19:53
6928,-10.94193282,-37.06683002,47,2014-12-06 10:19:59
6929,-10.94204458,-37.06697732,47,2014-12-06 10:20:05
6930,-10.94226467,-37.06725797,47,2014-12-06 10:20:10
6931,-10.94268395,-37.06770504,47,2014-12-06 10:20:17
6932,-10.943173,-37.06826886,47,2014-12-06 10:20:22
6933,-10.94362983,-37.06881549,47,2014-12-06 10:20:28
6934,-10.944009300000001,-37.06924585,47,2014-12-06 10:20:34
6935,-10.94434408,-37.06965748,47,2014-12-06 10:20:40
6936,-10.94468652,-37.07004749,47,2014-12-06 10:20:45
6937,-10.94502274,-37.07047478,47,2014-12-06 10:20:50
6938,-10.94544007,-37.07097697,47,2014-12-06 10:20:56
6939,-10.94580374,-37.07132123,47,2014-12-06 10:21:01
6940,-10.94614893,-37.0717186,47,2014-12-06 10:21:07
6941,-10.9464278,-37.07204595,47,2014-12-06 10:21:12
6942,-10.94682858,-37.072567,47,2014-12-06 10:21:18
6943,-10.9471758,-37.073078,47,2014-12-06 10:21:24
6944,-10.94738801,-37.07348217,47,2014-12-06 10:21:29
6945,-10.947266,-37.07370164,47,2014-12-06 10:21:34
6946,-10.94697445,-37.07360331,47,2014-12-06 10:21:40
6947,-10.94711995,-37.07335416,47,2014-12-06 10:21:45
6948,-10.94750909,-37.07299502,47,2014-12-06 10:21:51
6949,-10.94786159,-37.07284255,47,2014-12-06 10:21:57
6950,-10.94779063,-37.07320155,47,2014-12-06 10:22:03
6951,-10.9474597,-37.073063,47,2014-12-06 10:22:09
6952,-10.94721316,-37.07284459,47,2014-12-06 10:22:14
6953,-10.94690314,-37.07243506,47,2014-12-06 10:22:19
6954,-10.94658237,-37.07200908,47,2014-12-06 10:22:24
6955,-10.94622006,-37.07155464,47,2014-12-06 10:22:30
6956,-10.94637868,-37.07129699,47,2014-12-06 10:22:36
6957,-10.94668607,-37.07102357,47,2014-12-06 10:22:42
6958,-10.94683361,-37.07096635,47,2014-12-06 10:22:47
6959,-10.9467552,-37.07108926,47,2014-12-06 10:22:52
6960,-10.94674316,-37.07124359,47,2014-12-06 10:22:58
6961,-10.94687095,-37.07138545,47,2014-12-06 10:23:03
6962,-10.94701894,-37.07154374,47,2014-12-06 10:23:09
6963,-10.94726318,-37.07149202,47,2014-12-06 10:23:14
6964,-10.94738018,-37.07133287,47,2014-12-06 10:23:19
6965,-10.94741948,-37.07116378,47,2014-12-06 10:23:25
6966,-10.94738828,-37.071093700000006,47,2014-12-06 10:23:31
6967,-10.94740176,-37.07110959,47,2014-12-06 10:23:36
6968,-10.94740651,-37.07111904,47,2014-12-06 10:23:42
6969,-10.947404400000002,-37.07114198,47,2014-12-06 10:23:48
6970,-10.94740427,-37.07114874,47,2014-12-06 10:24:00
6971,-10.94740419,-37.07114875,47,2014-12-06 10:24:05
6972,-10.94740421,-37.07114872,47,2014-12-06 10:24:11
6973,-10.94738064,-37.07111784,47,2014-12-06 10:24:17
6974,-10.94730905,-37.07102688,47,2014-12-06 10:24:23
6975,-10.94721781,-37.07091015,47,2014-12-06 10:24:28
6976,-10.94707886,-37.07081713,47,2014-12-06 10:24:34
6977,-10.9469778,-37.07088307,47,2014-12-06 10:24:39
6978,-10.94688606,-37.07091845,47,2014-12-06 10:24:45
6979,-10.94661649,-37.07101434,48,2014-12-06 10:03:56
6980,-10.94630494,-37.07129353,48,2014-12-06 10:04:01
6981,-10.946092,-37.07143151,48,2014-12-06 10:04:07
6982,-10.94591417,-37.07124263,48,2014-12-06 10:04:13
6983,-10.94558621,-37.07084733,48,2014-12-06 10:04:19
6984,-10.94522735,-37.07044132,48,2014-12-06 10:04:25
6985,-10.94481985,-37.06996931,48,2014-12-06 10:04:31
6986,-10.94437596,-37.0694441,48,2014-12-06 10:04:36
6987,-10.94391111,-37.06894126,48,2014-12-06 10:04:42
6988,-10.94336108,-37.068343299999995,48,2014-12-06 10:04:48
6989,-10.9428766,-37.0677487,48,2014-12-06 10:04:54
6990,-10.94258317,-37.06740056,48,2014-12-06 10:05:00
6991,-10.94255544,-37.0674013,48,2014-12-06 10:05:06
6992,-10.94255169,-37.06740695,48,2014-12-06 10:05:12
6993,-10.94255015,-37.06739959,48,2014-12-06 10:05:18
6994,-10.94254986,-37.06739865,48,2014-12-06 10:05:23
6995,-10.94254904,-37.067397899999996,48,2014-12-06 10:05:28
6996,-10.94241159,-37.06723602,48,2014-12-06 10:05:34
6997,-10.94219158,-37.066987299999994,48,2014-12-06 10:05:40
6998,-10.94187175,-37.06663107,48,2014-12-06 10:05:46
6999,-10.94141168,-37.06607133,48,2014-12-06 10:05:52
7000,-10.94086034,-37.065427500000006,48,2014-12-06 10:06:00
7001,-10.94036743,-37.06489124,48,2014-12-06 10:06:05
7002,-10.93980869,-37.06425778,48,2014-12-06 10:06:11
7003,-10.93931534,-37.06381458,48,2014-12-06 10:06:16
7004,-10.93863833,-37.06338882,48,2014-12-06 10:06:21
7005,-10.93795709,-37.06298038,48,2014-12-06 10:06:26
7006,-10.93734194,-37.06287801,48,2014-12-06 10:06:32
7007,-10.93656498,-37.06285084,48,2014-12-06 10:06:37
7008,-10.93572362,-37.06283923,48,2014-12-06 10:06:43
7009,-10.93492341,-37.06276569,48,2014-12-06 10:06:48
7010,-10.93432376,-37.06241763,48,2014-12-06 10:06:54
7011,-10.9336918,-37.0620535,48,2014-12-06 10:07:00
7012,-10.93298935,-37.06177672,48,2014-12-06 10:07:06
7013,-10.93217141,-37.06150713,48,2014-12-06 10:07:13
7014,-10.93134343,-37.0612169,48,2014-12-06 10:07:18
7015,-10.93096186,-37.06107633,48,2014-12-06 10:07:24
7016,-10.93053143,-37.06090418,48,2014-12-06 10:07:30
7017,-10.93007984,-37.06072475,48,2014-12-06 10:07:35
7018,-10.92940731,-37.06043291,48,2014-12-06 10:07:41
7019,-10.92868003,-37.06010758,48,2014-12-06 10:07:46
7020,-10.92773617,-37.0593419,48,2014-12-06 10:07:52
7021,-10.92702486,-37.05875791,48,2014-12-06 10:07:57
7022,-10.92649228,-37.05830595,48,2014-12-06 10:08:02
7023,-10.92586767,-37.05777331,48,2014-12-06 10:08:08
7024,-10.92520161,-37.05731105,48,2014-12-06 10:08:14
7025,-10.92459872,-37.05731348,48,2014-12-06 10:08:20
7026,-10.92380548,-37.05731754,48,2014-12-06 10:08:25
7027,-10.92296912,-37.0573295,48,2014-12-06 10:08:31
7028,-10.92216193,-37.05732853,48,2014-12-06 10:08:36
7029,-10.92140089,-37.05732559,48,2014-12-06 10:08:42
7030,-10.92060502,-37.05735343,48,2014-12-06 10:08:47
7031,-10.91988314,-37.05737165,48,2014-12-06 10:08:53
7032,-10.91951242,-37.05740078,48,2014-12-06 10:08:58
7033,-10.91934698,-37.05739476,48,2014-12-06 10:09:04
7034,-10.91933688,-37.0573744,48,2014-12-06 10:09:10
7035,-10.91933001,-37.05736803,48,2014-12-06 10:09:15
7036,-10.91933325,-37.05737049,48,2014-12-06 10:09:21
7037,-10.919333300000002,-37.05737042,48,2014-12-06 10:09:27
7038,-10.91912014,-37.05736761,48,2014-12-06 10:09:33
7039,-10.91883152,-37.05740032,48,2014-12-06 10:09:38
7040,-10.9183324,-37.05745283,48,2014-12-06 10:09:43
7041,-10.91783277,-37.05744958,48,2014-12-06 10:09:49
7042,-10.91700138,-37.05744402,48,2014-12-06 10:09:55
7043,-10.91631367,-37.05743386,48,2014-12-06 10:10:01
7044,-10.91547435,-37.05743847,48,2014-12-06 10:10:06
7045,-10.9147598,-37.05744401,48,2014-12-06 10:10:12
7046,-10.91417688,-37.05746151,48,2014-12-06 10:10:17
7047,-10.91361513,-37.05747364,48,2014-12-06 10:10:22
7048,-10.91312577,-37.057502899999996,48,2014-12-06 10:10:27
7049,-10.91272858,-37.05747662,48,2014-12-06 10:10:32
7050,-10.91227192,-37.05748255,48,2014-12-06 10:10:38
7051,-10.91194132,-37.0574602,48,2014-12-06 10:10:43
7052,-10.91187298,-37.05747068,48,2014-12-06 10:10:48
7053,-10.91185696,-37.05743282,48,2014-12-06 10:10:54
7054,-10.91185098,-37.05743117,48,2014-12-06 10:11:00
7055,-10.91185148,-37.05743184,48,2014-12-06 10:11:06
7056,-10.91185127,-37.05743189,48,2014-12-06 10:11:11
7057,-10.91185125,-37.05743188,48,2014-12-06 10:11:17
7058,-10.9118511,-37.05743164,48,2014-12-06 10:11:23
7059,-10.9118511,-37.05743154,48,2014-12-06 10:11:29
7060,-10.91185111,-37.05743133,48,2014-12-06 10:11:34
7061,-10.91185102,-37.05743136,48,2014-12-06 10:11:40
7062,-10.91173647,-37.05743209,48,2014-12-06 10:11:46
7063,-10.91159959,-37.05745096,48,2014-12-06 10:11:51
7064,-10.91122419,-37.05747907,48,2014-12-06 10:11:56
7065,-10.91085694,-37.05749415,48,2014-12-06 10:12:02
7066,-10.91036674,-37.0574373,48,2014-12-06 10:12:08
7067,-10.90989235,-37.05746572,48,2014-12-06 10:12:13
7068,-10.90923353,-37.05750459,48,2014-12-06 10:12:18
7069,-10.90864284,-37.05750512,48,2014-12-06 10:12:23
7070,-10.90841794,-37.05752211,48,2014-12-06 10:12:28
7071,-10.90841351,-37.05754925,48,2014-12-06 10:12:34
7072,-10.90840597,-37.05755981,48,2014-12-06 10:12:40
7073,-10.90840255,-37.05756129,48,2014-12-06 10:12:46
7074,-10.90834611,-37.05756258,48,2014-12-06 10:12:51
7075,-10.9080639,-37.05755934,48,2014-12-06 10:12:57
7076,-10.90763534,-37.05754116,48,2014-12-06 10:13:02
7077,-10.90723163,-37.05753452,48,2014-12-06 10:13:08
7078,-10.90701416,-37.05753529,48,2014-12-06 10:13:13
7079,-10.90695015,-37.05753167,48,2014-12-06 10:13:18
7080,-10.90693111,-37.057516799999995,48,2014-12-06 10:13:23
7081,-10.90689947,-37.05751661,48,2014-12-06 10:13:29
7082,-10.90690355,-37.05751472,48,2014-12-06 10:13:34
7083,-10.90690291,-37.05752055,48,2014-12-06 10:13:40
7084,-10.90690282,-37.05752139,48,2014-12-06 10:13:45
7085,-10.90690276,-37.05752145,48,2014-12-06 10:13:50
7086,-10.90690277,-37.05752153,48,2014-12-06 10:13:56
7087,-10.90690285,-37.05752157,48,2014-12-06 10:14:01
7088,-10.90679717,-37.05752159,48,2014-12-06 10:14:07
7089,-10.90649642,-37.05753884,48,2014-12-06 10:14:13
7090,-10.906252,-37.05771512,48,2014-12-06 10:14:18
7091,-10.90626741,-37.05826148,48,2014-12-06 10:14:24
7092,-10.90627862,-37.0588326,48,2014-12-06 10:14:29
7093,-10.90625567,-37.05906927,48,2014-12-06 10:14:34
7094,-10.90601929,-37.05907376,48,2014-12-06 10:14:39
7095,-10.90570313,-37.05905886,48,2014-12-06 10:14:45
7096,-10.90550731,-37.05904842,48,2014-12-06 10:14:51
7097,-10.90533729,-37.05904531,48,2014-12-06 10:14:56
7098,-10.905335899999999,-37.05903641,48,2014-12-06 10:15:02
7099,-10.90527599,-37.05903651,48,2014-12-06 10:15:07
7100,-10.90507543,-37.05903412,48,2014-12-06 10:15:12
7101,-10.90481795,-37.05903804,48,2014-12-06 10:15:18
7102,-10.90451115,-37.05902926,48,2014-12-06 10:15:24
7103,-10.90409005,-37.05903321,48,2014-12-06 10:15:29
7104,-10.903725999999999,-37.05901682,48,2014-12-06 10:15:35
7105,-10.90344408,-37.05900858,48,2014-12-06 10:15:41
7106,-10.90328248,-37.05901403,48,2014-12-06 10:15:46
7107,-10.90328122,-37.05902012,48,2014-12-06 10:15:51
7108,-10.903282,-37.05901683,48,2014-12-06 10:15:57
7109,-10.90328156,-37.05901728,48,2014-12-06 10:16:03
7110,-10.90317792,-37.05900779,48,2014-12-06 10:16:08
7111,-10.90313764,-37.05900818,48,2014-12-06 10:16:14
7112,-10.90313349,-37.05900384,48,2014-12-06 10:16:20
7113,-10.90313044,-37.05900227,48,2014-12-06 10:16:26
7114,-10.90305222,-37.05898344,48,2014-12-06 10:16:32
7115,-10.9030412,-37.05899179,48,2014-12-06 10:16:38
7116,-10.90281392,-37.05900107,48,2014-12-06 10:16:43
7117,-10.90236397,-37.05898938,48,2014-12-06 10:16:48
7118,-10.90188796,-37.058986700000005,48,2014-12-06 10:16:54
7119,-10.90134715,-37.05898471,48,2014-12-06 10:17:00
7120,-10.90061528,-37.05895704,48,2014-12-06 10:17:06
7121,-10.89972906,-37.05895259,48,2014-12-06 10:17:12
7122,-10.89914014,-37.05894479,48,2014-12-06 10:17:17
7123,-10.89896547,-37.05863308,48,2014-12-06 10:17:23
7124,-10.89881736,-37.05806894,48,2014-12-06 10:17:28
7125,-10.89874956,-37.05786393,48,2014-12-06 10:17:34
7126,-10.89871557,-37.05780537,48,2014-12-06 10:17:39
7127,-10.89869487,-37.05777406,48,2014-12-06 10:17:44
7128,-10.89869674,-37.05777066,48,2014-12-06 10:17:50
7129,-10.89854158,-37.05783514,48,2014-12-06 10:17:56
7130,-10.89828844,-37.0580189,48,2014-12-06 10:18:02
7131,-10.89788814,-37.05829135,48,2014-12-06 10:18:08
7132,-10.89763764,-37.05819663,48,2014-12-06 10:18:14
7133,-10.89732726,-37.05790007,48,2014-12-06 10:18:19
7134,-10.8971295,-37.05774991,48,2014-12-06 10:18:24
7135,-10.89699943,-37.05749039,48,2014-12-06 10:18:30
7136,-10.89694619,-37.05733951,48,2014-12-06 10:18:35
7137,-10.89688885,-37.05702453,48,2014-12-06 10:18:40
7138,-10.89674184,-37.05646509,48,2014-12-06 10:18:46
7139,-10.89663468,-37.05591049,48,2014-12-06 10:18:51
7140,-10.89650446,-37.05544978,48,2014-12-06 10:18:56
7141,-10.89642038,-37.05496378,48,2014-12-06 10:19:02
7142,-10.89636203,-37.05451145,48,2014-12-06 10:19:08
7143,-10.89631652,-37.05412719,48,2014-12-06 10:19:13
7144,-10.89624987,-37.05366474,48,2014-12-06 10:19:19
7145,-10.896196400000001,-37.05342447,48,2014-12-06 10:19:25
7146,-10.89620664,-37.05338934,48,2014-12-06 10:19:30
7147,-10.89629137,-37.05334421,48,2014-12-06 10:19:36
7148,-10.89655733,-37.05337991,48,2014-12-06 10:19:41
7149,-10.89678136,-37.05340293,48,2014-12-06 10:19:47
7150,-10.929531599999999,-37.067089200000005,49,2014-12-09 09:15:12
7151,-10.9281401,-37.0731174,49,2014-12-09 09:15:32
7152,-10.929531599999999,-37.067089200000005,49,2014-12-09 09:15:54
7153,-10.9294741,-37.066720700000005,49,2014-12-09 09:16:22
7154,-10.9280251,-37.0723804,49,2014-12-09 09:16:45
7155,-10.9280251,-37.0723804,49,2014-12-09 09:17:05
7156,-10.9280251,-37.0723804,49,2014-12-09 09:17:25
7157,-10.9280826,-37.0727489,49,2014-12-09 09:17:46
7158,-10.9281401,-37.0731174,49,2014-12-09 09:18:06
7159,-10.9281401,-37.0731174,49,2014-12-09 09:18:26
7160,-10.9281401,-37.0731174,49,2014-12-09 09:18:46
7161,-10.9281401,-37.0731174,49,2014-12-09 09:19:06
7162,-10.9281401,-37.0731174,49,2014-12-09 09:19:26
7163,-10.9281401,-37.0731174,49,2014-12-09 09:19:46
7164,-10.9281401,-37.0731174,49,2014-12-09 09:20:06
7165,-10.9284459,-37.081808200000005,49,2014-12-09 09:20:50
7166,-10.9284459,-37.081808200000005,49,2014-12-09 09:21:06
7167,-10.9286645,-37.0825066,49,2014-12-09 09:21:29
7168,-10.928883099999998,-37.083205,49,2014-12-09 09:21:47
7169,-10.928883099999998,-37.083205,49,2014-12-09 09:22:07
7170,-10.923052900000002,-37.080967,49,2014-12-09 09:22:33
7171,-10.9172227,-37.078728999999996,49,2014-12-09 09:22:47
7172,-10.916168800000001,-37.0829009,49,2014-12-09 09:23:09
7173,-10.9151148,-37.0870727,49,2014-12-09 09:23:27
7174,-10.9151148,-37.0870727,49,2014-12-09 09:23:47
7175,-10.9151148,-37.0870727,49,2014-12-09 09:24:07
7176,-10.9151148,-37.0870727,49,2014-12-09 09:24:27
7177,-10.9151148,-37.0870727,49,2014-12-09 09:24:47
7178,-10.9151148,-37.0870727,49,2014-12-09 09:25:07
7179,-10.9151148,-37.0870727,49,2014-12-09 09:25:27
7180,-10.9151148,-37.0870727,49,2014-12-09 09:25:47
7181,-10.9210665,-37.079167299999995,49,2014-12-09 09:26:30
7182,-10.9229114,-37.0798276,49,2014-12-09 09:26:47
7183,-10.921327900000001,-37.084084600000004,49,2014-12-09 09:27:08
7184,-10.9157933,-37.082104,49,2014-12-09 09:27:27
7185,-10.917376800000001,-37.077847,49,2014-12-09 09:27:47
7186,-10.9172997,-37.078288,49,2014-12-09 09:28:07
7187,-10.9210151,-37.0794614,49,2014-12-09 09:28:27
7188,-10.917376800000001,-37.077847,49,2014-12-09 09:28:47
7189,-10.9172997,-37.078288,49,2014-12-09 09:29:07
7190,-10.9172227,-37.078728999999996,49,2014-12-09 09:29:27
7191,-10.9172227,-37.078728999999996,49,2014-12-09 09:29:47
7192,-10.920406800000002,-37.0830022,49,2014-12-09 09:30:07
7193,-10.921999000000001,-37.085138799999996,49,2014-12-09 09:30:27
7194,-10.9151148,-37.0870727,49,2014-12-09 09:30:47
7195,-10.9151148,-37.0870727,49,2014-12-09 09:31:07
7196,-10.921999000000001,-37.085138799999996,49,2014-12-09 09:31:27
7197,-10.928883099999998,-37.083205,49,2014-12-09 09:31:47
7198,-10.928883099999998,-37.083205,49,2014-12-09 09:32:07
7199,-10.928883099999998,-37.083205,49,2014-12-09 09:32:27
7200,-10.928883099999998,-37.083205,49,2014-12-09 09:32:47
7201,-10.928883099999998,-37.083205,49,2014-12-09 09:33:07
7202,-10.928883099999998,-37.083205,49,2014-12-09 09:33:28
7203,-10.928883099999998,-37.083205,49,2014-12-09 09:33:48
7204,-10.9096076,-37.0961336,49,2014-12-09 09:34:30
7205,-10.910048,-37.0946638,49,2014-12-09 09:34:51
7206,-10.9104884,-37.0931939,49,2014-12-09 09:35:08
7207,-10.9104884,-37.0931939,49,2014-12-09 09:35:28
7208,-10.9104884,-37.0931939,49,2014-12-09 09:35:48
7209,-10.9104884,-37.0931939,49,2014-12-09 09:36:08
7210,-10.9104884,-37.0931939,49,2014-12-09 09:36:28
7211,-10.9104884,-37.0931939,49,2014-12-09 09:36:48
7212,-10.9104884,-37.0931939,49,2014-12-09 09:37:08
7213,-10.9104884,-37.0931939,49,2014-12-09 09:37:28
7214,-10.9176097,-37.0991841,49,2014-12-09 09:37:51
7215,-10.924731,-37.105174299999995,49,2014-12-09 09:38:11
7216,-10.924731,-37.105174299999995,49,2014-12-09 09:38:31
7217,-10.924731,-37.105174299999995,49,2014-12-09 09:38:51
7218,-10.924731,-37.105174299999995,49,2014-12-09 09:39:11
7219,-10.9222296,-37.097165999999994,49,2014-12-09 09:40:21
7220,-10.9222296,-37.097165999999994,49,2014-12-09 09:40:31
7221,-10.9222296,-37.097165999999994,49,2014-12-09 09:40:51
7222,-10.9222296,-37.097165999999994,49,2014-12-09 09:41:11
7223,-10.9222296,-37.097165999999994,49,2014-12-09 09:41:31
7224,-10.9222296,-37.097165999999994,49,2014-12-09 09:41:51
7225,-10.9222296,-37.097165999999994,49,2014-12-09 09:42:11
7226,-10.9222296,-37.097165999999994,49,2014-12-09 09:42:32
7227,-10.9222296,-37.097165999999994,49,2014-12-09 09:42:52
7228,-10.9222296,-37.097165999999994,49,2014-12-09 09:43:12
7229,-10.9222296,-37.097165999999994,49,2014-12-09 09:43:32
7230,-10.9222296,-37.097165999999994,49,2014-12-09 09:43:52
7231,-10.9222296,-37.097165999999994,49,2014-12-09 09:44:12
7232,-10.9222296,-37.097165999999994,49,2014-12-09 09:44:32
7233,-10.9222296,-37.097165999999994,49,2014-12-09 09:44:52
7234,-10.9222296,-37.097165999999994,49,2014-12-09 09:45:12
7320,-10.99013389,-37.53588639,51,2014-12-15 10:32:12
7321,-10.99100488,-37.53404758,51,2014-12-15 10:32:23
7322,-10.99229328,-37.53211574,51,2014-12-15 10:32:34
7323,-27.60317052,-48.51641534,54,2014-12-18 14:49:46
7324,-27.60316727,-48.51641889,54,2014-12-18 14:49:52
7325,-27.603165,-48.51641851,54,2014-12-18 14:49:57
7326,-27.60316306,-48.51641991,54,2014-12-18 14:50:02
7327,-27.60317222,-48.51640595,54,2014-12-18 14:50:08
7328,-27.60317188,-48.51640615,54,2014-12-18 14:50:14
7329,-27.60317203,-48.51640645,54,2014-12-18 14:50:20
7330,-27.60317466,-48.516397,54,2014-12-18 14:50:26
7331,-27.34482954,-48.63180951,55,2014-12-22 12:46:17
7333,-27.3438514,-48.6308816,55,2014-12-22 12:46:23
7335,-27.343147899999998,-48.63007833,55,2014-12-22 12:46:28
